timestamp,BTCUSDT,XBTUSDM,XBTUSDM-BTCUSDT_arb
2020-05-23 23:59:00,9197.55,9188.5,9.049999999999272
2020-05-24 00:00:00,9197.55,9188.5,9.049999999999272
2020-05-24 00:01:00,9191.25,9185.5,5.75
2020-05-24 00:02:00,9197.25,9188.5,8.75
2020-05-24 00:03:00,9202.849999999999,9196.5,6.349999999998545
2020-05-24 00:04:00,9203.849999999999,9197.5,6.349999999998545
2020-05-24 00:05:00,9207.150000000001,9203.5,3.650000000001455
2020-05-24 00:06:00,9206.650000000001,9202.5,4.150000000001455
2020-05-24 00:07:00,9203.650000000001,9198.5,5.150000000001455
2020-05-24 00:08:00,9200.349999999999,9197.5,2.849999999998545
2020-05-24 00:09:00,9190.349999999999,9185.5,4.849999999998545
2020-05-24 00:10:00,9188.95,9184.5,4.450000000000728
2020-05-24 00:11:00,9183.349999999999,9178.5,4.849999999998545
2020-05-24 00:12:00,9177.849999999999,9174.5,3.349999999998545
2020-05-24 00:13:00,9169.849999999999,9164.5,5.349999999998545
2020-05-24 00:14:00,9158.849999999999,9154.0,4.849999999998545
2020-05-24 00:15:00,9159.05,9155.5,3.5499999999992724
2020-05-24 00:16:00,9155.349999999999,9153.0,2.349999999998545
2020-05-24 00:17:00,9162.849999999999,9156.5,6.349999999998545
2020-05-24 00:18:00,9162.95,9156.5,6.450000000000728
2020-05-24 00:19:00,9152.95,9148.5,4.450000000000728
2020-05-24 00:20:00,9153.650000000001,9149.5,4.150000000001455
2020-05-24 00:21:00,9152.95,9148.5,4.450000000000728
2020-05-24 00:22:00,9158.45,9151.5,6.950000000000728
2020-05-24 00:23:00,9161.25,9158.5,2.75
2020-05-24 00:24:00,9158.45,9156.5,1.9500000000007276
2020-05-24 00:25:00,9158.75,9155.5,3.25
2020-05-24 00:26:00,9152.150000000001,9148.5,3.650000000001455
2020-05-24 00:27:00,9152.849999999999,9150.5,2.349999999998545
2020-05-24 00:28:00,9146.05,9148.5,-2.4500000000007276
2020-05-24 00:29:00,9147.849999999999,9148.5,-0.6500000000014552
2020-05-24 00:30:00,9143.150000000001,9140.5,2.650000000001455
2020-05-24 00:31:00,9163.55,9160.5,3.0499999999992724
2020-05-24 00:32:00,9157.849999999999,9160.5,-2.650000000001455
2020-05-24 00:33:00,9157.150000000001,9157.5,-0.3499999999985448
2020-05-24 00:34:00,9151.849999999999,9150.5,1.3499999999985448
2020-05-24 00:35:00,9159.849999999999,9158.5,1.3499999999985448
2020-05-24 00:36:00,9165.45,9160.5,4.950000000000728
2020-05-24 00:37:00,9172.9,9171.5,1.3999999999996362
2020-05-24 00:38:00,9166.150000000001,9164.5,1.6500000000014552
2020-05-24 00:39:00,9168.05,9166.5,1.5499999999992724
2020-05-24 00:40:00,9165.45,9164.5,0.9500000000007276
2020-05-24 00:41:00,9165.849999999999,9164.5,1.3499999999985448
2020-05-24 00:42:00,9169.650000000001,9169.5,0.1500000000014552
2020-05-24 00:43:00,9169.55,9169.5,0.049999999999272404
2020-05-24 00:44:00,9152.55,9150.5,2.0499999999992724
2020-05-24 00:45:00,9159.55,9158.5,1.0499999999992724
2020-05-24 00:46:00,9163.150000000001,9157.5,5.650000000001455
2020-05-24 00:47:00,9167.95,9166.5,1.4500000000007276
2020-05-24 00:48:00,9174.95,9173.0,1.9500000000007276
2020-05-24 00:49:00,9175.95,9174.5,1.4500000000007276
2020-05-24 00:50:00,9175.45,9174.5,0.9500000000007276
2020-05-24 00:51:00,9175.05,9175.5,-0.4500000000007276
2020-05-24 00:52:00,9169.650000000001,9169.5,0.1500000000014552
2020-05-24 00:53:00,9173.349999999999,9171.5,1.8499999999985448
2020-05-24 00:54:00,9171.650000000001,9171.5,0.1500000000014552
2020-05-24 00:55:00,9169.25,9168.5,0.75
2020-05-24 00:56:00,9171.650000000001,9169.5,2.150000000001455
2020-05-24 00:57:00,9170.45,9169.5,0.9500000000007276
2020-05-24 00:58:00,9168.650000000001,9168.0,0.6500000000014552
2020-05-24 00:59:00,9174.150000000001,9173.5,0.6500000000014552
2020-05-24 01:00:00,9170.150000000001,9172.5,-2.349999999998545
2020-05-24 01:01:00,9174.150000000001,9174.5,-0.3499999999985448
2020-05-24 01:02:00,9177.7,9175.5,2.2000000000007276
2020-05-24 01:03:00,9187.05,9187.5,-0.4500000000007276
2020-05-24 01:04:00,9188.650000000001,9187.5,1.1500000000014552
2020-05-24 01:05:00,9187.95,9189.0,-1.0499999999992724
2020-05-24 01:06:00,9188.650000000001,9188.5,0.1500000000014552
